loc,year,month,unemployment,kospi,interest,rate,oilprice,productprice,consumerprice
울산광역시,2013,7,13,1871.768261,2.5,1126.256957,103.3621739,104.53,92.909
울산광역시,2013,8,12,1896.961905,2.5,1116.409545,106.6645455,104.82,93.238
울산광역시,2013,9,15,1984.394444,2.5,1083.637143,108.4047619,104.71,93.419
울산광역시,2013,10,13,2029.675238,2.5,1066.651304,106.3943478,104.34,93.134
울산광역시,2013,11,14,2009.924286,2.5,1062.485238,105.8538095,104.13,93.116
울산광역시,2013,12,17,1989.429524,2.5,1056.265,107.9431818,104.37,93.229
울산광역시,2014,1,16,1948.2195,2.5,1066.654348,104.1886957,104.65,93.73
울산광역시,2014,2,20,1937.733,2.5,1071.221,104.942,104.78,93.98
울산광역시,2014,3,16,1952.429524,2.5,1071.035714,104.1495238,104.74,94.153
울산광역시,2014,4,18,1991.191364,2.5,1043.006818,104.7772727,104.58,94.214
울산광역시,2014,5,15,1994.134737,2.5,1025.186818,105.5145455,104.56,94.369
울산광역시,2014,6,18,1995.083684,2.5,1019.236667,108.007619,104.61,94.248
울산광역시,2014,7,14,2021.952174,2.5,1020.868696,105.7052174,104.69,94.386
울산광역시,2014,8,16,2060.9335,2.25,1024.635714,101.8538095,104.58,94.551
울산광역시,2014,9,11,2042.710526,2.25,1035.239091,96.98818182,104.2,94.49
울산광역시,2014,10,14,1942.802857,2,1061.754348,86.71608696,103.47,94.205
울산광역시,2014,11,16,1959.647,2,1099.401,76.7345,103.15,94.015
울산광역시,2014,12,13,1941.925714,2,1103.516957,60.39173913,102.14,94.006
울산광역시,2015,1,15,1920.992857,2,1088.495,46.335,100.89,94.643
울산광역시,2015,2,19,1961.001176,2,1101.393,56.15,100.96,94.587
울산광역시,2015,3,17,2012.619091,1.75,1113.582727,54.90909091,100.84,94.596
울산광역시,2015,4,19,2107.268182,1.75,1085.655909,58.66545455,100.8,94.625
울산광역시,2015,5,19,2114.898889,1.75,1093.840476,63.6747619,100.87,94.89
울산광역시,2015,6,20,2063.685909,1.5,1113.589545,61.75863636,100.82,94.909
울산광역시,2015,7,17,2058.034348,1.5,1146.973478,56.26608696,100.45,95.08
울산광역시,2015,8,17,1952.549,1.5,1178.515714,47.30333333,99.83,95.213
울산광역시,2015,9,18,1939.5825,1.5,1186.573182,46.14454545,99.39,94.966
울산광역시,2015,10,14,2020.567143,1.5,1144.767727,46.55181818,98.71,94.966
울산광역시,2015,11,13,2006.780952,1.5,1153.757143,42.32333333,98.32,94.786
울산광역시,2015,12,18,1971.528571,1.5,1173.71087,34.7026087,98.09,95.07
울산광역시,2016,1,22,1894.651,1.5,1202.972381,27.24666667,97.56,95.232
울산광역시,2016,2,27,1900.61,1.5,1216.219524,29.6147619,97.56,95.64
울산광역시,2016,3,22,1976.502727,1.5,1182.438261,35.17304348,97.5,95.393
울산광역시,2016,4,22,1996.1705,1.5,1147.218095,39.03761905,97.74,95.573
울산광역시,2016,5,20,1966.6755,1.5,1176.088636,43.96454545,97.86,95.63
울산광역시,2016,6,22,1977.029524,1.25,1165.404545,45.83454545,98.09,95.611
울산광역시,2016,7,23,2002.482857,1.25,1142.05619,42.70952381,97.98,95.431
울산광역시,2016,8,24,2036.656364,1.25,1111.347391,43.63565217,98.07,95.677
울산광역시,2016,9,22,2042.555263,1.25,1108.909091,43.81727273,98.3,96.247
울산광역시,2016,10,22,2036.0325,1.25,1127.786667,48.26333333,98.59,96.379
울산광역시,2016,11,24,1981.746364,1.25,1164.233636,43.775,99.03,96.237
울산광역시,2016,12,26,2021.666667,1.25,1184.582727,51.76272727,99.9,96.342
울산광역시,2017,1,23,2061.7335,1.25,1180.815455,53.43454545,101.35,97.366
울산광역시,2017,2,26,2082.795,1.25,1141.849,54.171,101.74,97.632
울산광역시,2017,3,23,2136.174545,1.25,1133.397391,51.16434783,101.7,97.565
울산광역시,2017,4,22,2160.1825,1.25,1134.694,52.4475,101.48,97.442
울산광역시,2017,5,21,2301.89,1.25,1125.866957,50.30434783,101.21,97.546
울산광역시,2017,6,23,2372.204286,1.25,1131.497727,46.33681818,100.81,97.338
울산광역시,2017,7,23,2412.899048,1.25,1133.199524,47.63142857,100.89,97.499
울산광역시,2017,8,23,2372.184545,1.25,1131.25,50.42652174,101.35,98.058
울산광역시,2017,9,20,2371.84381,1.25,1133.701429,53.86190476,102.03,98.172
울산광역시,2017,10,21,2482.87125,1.25,1133.335909,55.58409091,102.14,98.077
울산광역시,2017,11,18,2533.51,1.5,1101.948636,60.58272727,102.04,97.347
울산광역시,2017,12,14,2467.725789,1.5,1083.732857,61.45190476,102.09,97.698
울산광역시,2018,1,20,2520.937727,1.5,1067.068261,65.91782609,102.52,98.106
울산광역시,2018,2,22,2439.104444,1.5,1079.628,62.742,102.95,98.855
울산광역시,2018,3,27,2451.57,1.5,1071.036364,63.28727273,102.91,98.751
울산광역시,2018,4,36,2458.224762,1.5,1068.845714,68.42904762,103.04,98.931
울산광역시,2018,5,28,2461.3005,1.5,1077.263478,73.4826087,103.34,98.979
울산광역시,2018,6,27,2394.507895,1.5,1095.595714,73.26857143,103.37,98.779
울산광역시,2018,7,29,2284.253636,1.5,1122.563636,72.72363636,103.85,98.59
울산광역시,2018,8,29,2283.796818,1.5,1121.000435,72.05826087,104.32,99.462
울산광역시,2018,9,30,2307.325882,1.5,1119.7385,77.0195,104.62,100.221
울산광역시,2018,10,28,2153.476667,1.5,1133.335652,78.95652174,104.26,100.041
울산광역시,2018,11,26,2083.333182,1.75,1126.272273,65.39863636,103.53,99.33
울산광역시,2018,12,27,2070.128947,1.75,1123.033333,56.27571429,103.03,98.988
울산광역시,2019,1,31,2101.984091,1.75,1121.09,58.67347826,102.92,98.884
울산광역시,2019,2,31,2210.198824,1.75,1122.515,64.186,103.02,99.311
울산광역시,2019,3,31,2161.9145,1.75,1132.156667,66.8047619,103.38,99.121
울산광역시,2019,4,31,2212.120455,1.75,1141.863182,70.64227273,103.68,99.481
울산광역시,2019,5,27,2086.898095,1.75,1182.468696,69.37086957,103.79,99.652
울산광역시,2019,6,24,2105.303158,1.75,1171.5625,61.214,103.5,99.491
울산광역시,2019,7,23,2079.48,1.5,1176.607391,62.90695652,103.5,99.187
울산광역시,2019,8,19,1944.237619,1.5,1209.837273,58.69954545,103.74,99.425
울산광역시,2019,9,22,2045.205263,1.5,1194.57,60.84142857,103.8,99.794
울산광역시,2019,10,19,2065.747619,1.25,1182.769565,58.53652174,103.56,100.041
울산광역시,2019,11,22,2128.794762,1.25,1167.98381,61.40761905,103.41,99.481
울산광역시,2019,12,21,2147.0135,1.25,1172.222727,64.47727273,103.7,99.719
울산광역시,2020,1,31,2203.4425,1.25,1166.197826,63.73217391,104.08,100.09
울산광역시,2020,2,32,2167.1235,1.25,1194.2905,54.5125,103.74,100.16
울산광역시,2020,3,26,1786.746364,0.75,1217.250455,33.75,102.82,99.94
울산광역시,2020,4,24,1849.589,0.75,1222.331818,23.37681818,101.93,99.5
울산광역시,2020,5,25,1965.174211,0.5,1228.864762,31.23238095,101.96,99.44
울산광역시,2020,6,31,2134.696818,0.5,1207.2,40.13863636,102.48,99.71
울산광역시,2020,7,25,2195.948696,0.5,1198.158261,42.64130435,102.71,99.63
울산광역시,2020,8,18,2349.873,0.5,1186.245714,43.7052381,103.22,100.19
울산광역시,2020,9,20,2371.51619,0.5,1177.327273,41.10318182,103.42,100.74
울산광역시,2020,10,21,2357.821053,0.5,1144.080909,39.70409091,103.01,100.18
울산광역시,2020,11,19,2504.180952,0.5,1114.457619,42.57761905,103.09,100.09
울산광역시,2020,12,26,2755.770952,0.5,1093.877826,49.31652174,103.9,100.33
울산광역시,2021,1,35,3089.267,0.5,1098.499524,53.96857143,105.05,101.04
울산광역시,2021,2,26,3092.411667,0.5,1110.7585,60.366,105.91,101.58
울산광역시,2021,3,24,3032.469091,0.5,1129.976087,63.94565217,107.04,101.84
울산광역시,2021,4,19,3165.083182,0.5,1117.829091,62.31818182,108.06,101.98
울산광역시,2021,5,26,3169.200526,0.5,1122.601905,66.01,108.65,102.05
울산광역시,2021,6,19,3259.14,0.5,1122.961364,70.95954545,109.22,102.05
울산광역시,2021,7,17,3254.573182,0.5,1144.965,72.88227273,110.28,102.26
울산광역시,2021,8,13,3182.500952,0.75,1160.207727,68.90863636,110.86,102.75
울산광역시,2021,9,16,3141.699474,0.75,1172.842273,72.23727273,111.27,103.17
울산광역시,2021,10,17,2989.873158,0.75,1181.608571,81.21666667,112.43,103.35
울산광역시,2021,11,14,2964.301818,1,1184.113636,79.79818182,113.23,103.87
울산광역시,2021,12,23,2988.494091,1,1184.020435,73.19,113.21,104.04
울산광역시,2022,1,24,2865.552,1.25,1195.54,83.45,114.4,104.69
울산광역시,2022,2,23,2724.015,1.25,1197.633,92.34,114.95,105.3
울산광역시,2022,3,19,2698.71619,1.25,1220.226522,110.89,116.7,106.06
울산광역시,2022,4,22,2703.242857,1.5,1236.802381,102.79,118.02,106.85
세종특별자치시,2010,1,0,1682.1575,2,1139.80381,76.71380952,96.71,85.351
세종특별자치시,2010,2,0,1598.956316,2,1155.7375,73.5535,96.88,85.523
세종특별자치시,2010,3,0,1665.504091,2,1136.63087,77.36782609,97.33,85.696
세종특별자치시,2010,4,0,1730.286818,2,1116.079545,82.98409091,98.04,86.041
세종특별자치시,2010,5,0,1648.3,2,1166.815238,76.62,98.87,86.128
세종특별자치시,2010,6,0,1691.937143,2,1214.966364,73.98318182,98.98,86.041
세종특별자치시,2010,7,0,1731.122727,2.25,1205.300455,72.65227273,99.23,86.214
세종특별자치시,2010,8,0,1762.183636,2.25,1180.250455,74.345,99.53,86.647
세종특별자치시,2010,9,0,1815.749474,2.25,1161.346818,75.28636364,100.1,87.337
세종특별자치시,2010,10,0,1889.697143,2.25,1122.409048,80.34047619,100.47,87.337
세종특별자치시,2010,11,0,1924.707273,2.5,1130.445,83.74181818,100.82,86.906
세종특별자치시,2010,12,0,2002.504091,2.5,1145.521739,89.18478261,101.75,87.251
세종특별자치시,2011,1,0,2091.61,2.75,1119.141905,92.18666667,103.32,88.288
세종특별자치시,2011,2,0,2002.869412,2.75,1118.62,99.875,104.09,88.892
세종특별자치시,2011,3,0,2002.669091,3,1120.330435,108.5782609,105.34,89.238
세종특별자치시,2011,4,0,2153.132381,3,1083.782381,115.757619,105.99,89.325
세종특별자치시,2011,5,0,2121.872,3,1084.5,108.8395455,106.31,89.497
세종특별자치시,2011,6,0,2074.64381,3.25,1080.654545,107.5245455,106.07,89.67
세종특별자치시,2011,7,0,2150.05619,3.25,1058.032381,109.9833333,106.21,90.102
세종특별자치시,2011,8,0,1869.407727,3.25,1074.226087,104.9617391,106.35,90.707
세종특별자치시,2011,9,0,1790.9495,3.25,1120.352273,106.0018182,106.43,90.62
세종특별자치시,2011,10,0,1825.878,3.25,1151.752381,103.8842857,106.33,90.448
세종특별자치시,2011,11,0,1858.795455,3.25,1134.470455,108.5168182,105.99,90.534
세종특별자치시,2011,12,0,1863.23,3.25,1148.957727,106.2086364,106.09,90.879
세종특별자치시,2012,1,0,1891.0115,3.25,1142.177273,109.5368182,106.64,91.242
세종특별자치시,2012,2,0,2003.231429,3.25,1122.858571,116.1461905,107.37,91.588
세종특별자치시,2012,3,0,2023.407143,3.25,1126.563636,122.2759091,107.9,91.614
세종특별자치시,2012,4,0,1995.9195,3.25,1135.315238,117.3771429,107.95,91.605
세종특별자치시,2012,5,0,1886.350952,3.25,1158.306087,107.4456522,107.35,91.769
세종특별자치시,2012,6,0,1848.5995,3.25,1163.952857,94.23619048,106.05,91.639
세종특별자치시,2012,7,0,1826.75,3,1142.447727,99.22,105.58,91.432
세종특별자치시,2012,8,0,1918.912273,3,1132.352609,108.3908696,106.23,91.855
세종특별자치시,2012,9,0,1961.289,3,1123.7915,110.9645,106.61,92.512
세종특별자치시,2012,10,0,1942.19381,2.75,1106.275217,108.676087,105.78,92.339
세종특별자치시,2012,11,0,1904.703182,2.75,1087.390455,107.0959091,105.05,92.011
세종특별자치시,2012,12,0,1973.841667,2.75,1075.450952,105.6685714,104.79,92.175
세종특별자치시,2013,1,0,1986.103182,2.75,1066.762609,107.5430435,104.96,92.728
세종특별자치시,2013,2,0,1979.854737,2.75,1087.611,111.221,105.68,93.038
세종특별자치시,2013,3,0,1990.243,2.75,1103.187619,105.482381,105.26,92.952
세종특별자치시,2013,4,0,1938.884091,2.75,1121.374545,101.6613636,104.93,92.823
세종특별자치시,2013,5,0,1974.45381,2.5,1112.584783,100.2991304,104.57,92.823
세종특별자치시,2013,6,0,1884.412632,2.5,1135.252,100.3285,104.55,92.71
세종특별자치시,2013,7,0,1871.768261,2.5,1126.256957,103.3621739,104.53,92.909
세종특별자치시,2013,8,0,1896.961905,2.5,1116.409545,106.6645455,104.82,93.238
세종특별자치시,2013,9,0,1984.394444,2.5,1083.637143,108.4047619,104.71,93.419
세종특별자치시,2013,10,0,2029.675238,2.5,1066.651304,106.3943478,104.34,93.134
세종특별자치시,2013,11,0,2009.924286,2.5,1062.485238,105.8538095,104.13,93.116
세종특별자치시,2013,12,0,1989.429524,2.5,1056.265,107.9431818,104.37,93.229
세종특별자치시,2014,1,0,1948.2195,2.5,1066.654348,104.1886957,104.65,93.73
세종특별자치시,2014,2,0,1937.733,2.5,1071.221,104.942,104.78,93.98
세종특별자치시,2014,3,0,1952.429524,2.5,1071.035714,104.1495238,104.74,94.153
세종특별자치시,2014,4,0,1991.191364,2.5,1043.006818,104.7772727,104.58,94.214
세종특별자치시,2014,5,0,1994.134737,2.5,1025.186818,105.5145455,104.56,94.369
세종특별자치시,2014,6,0,1995.083684,2.5,1019.236667,108.007619,104.61,94.248
세종특별자치시,2014,7,0,2021.952174,2.5,1020.868696,105.7052174,104.69,94.386
세종특별자치시,2014,8,0,2060.9335,2.25,1024.635714,101.8538095,104.58,94.551
세종특별자치시,2014,9,0,2042.710526,2.25,1035.239091,96.98818182,104.2,94.49
세종특별자치시,2014,10,0,1942.802857,2,1061.754348,86.71608696,103.47,94.205
세종특별자치시,2014,11,0,1959.647,2,1099.401,76.7345,103.15,94.015
세종특별자치시,2014,12,0,1941.925714,2,1103.516957,60.39173913,102.14,94.006
세종특별자치시,2015,1,0,1920.992857,2,1088.495,46.335,100.89,94.643
세종특별자치시,2015,2,0,1961.001176,2,1101.393,56.15,100.96,94.587
세종특별자치시,2015,3,0,2012.619091,1.75,1113.582727,54.90909091,100.84,94.596
세종특별자치시,2015,4,0,2107.268182,1.75,1085.655909,58.66545455,100.8,94.625
세종특별자치시,2015,5,0,2114.898889,1.75,1093.840476,63.6747619,100.87,94.89
세종특별자치시,2015,6,0,2063.685909,1.5,1113.589545,61.75863636,100.82,94.909
세종특별자치시,2015,7,0,2058.034348,1.5,1146.973478,56.26608696,100.45,95.08
세종특별자치시,2015,8,0,1952.549,1.5,1178.515714,47.30333333,99.83,95.213
세종특별자치시,2015,9,0,1939.5825,1.5,1186.573182,46.14454545,99.39,94.966
세종특별자치시,2015,10,0,2020.567143,1.5,1144.767727,46.55181818,98.71,94.966
세종특별자치시,2015,11,0,2006.780952,1.5,1153.757143,42.32333333,98.32,94.786
세종특별자치시,2015,12,0,1971.528571,1.5,1173.71087,34.7026087,98.09,95.07
세종특별자치시,2016,1,0,1894.651,1.5,1202.972381,27.24666667,97.56,95.232
세종특별자치시,2016,2,0,1900.61,1.5,1216.219524,29.6147619,97.56,95.64
세종특별자치시,2016,3,0,1976.502727,1.5,1182.438261,35.17304348,97.5,95.393
세종특별자치시,2016,4,0,1996.1705,1.5,1147.218095,39.03761905,97.74,95.573
세종특별자치시,2016,5,0,1966.6755,1.5,1176.088636,43.96454545,97.86,95.63
세종특별자치시,2016,6,0,1977.029524,1.25,1165.404545,45.83454545,98.09,95.611
세종특별자치시,2016,7,0,2002.482857,1.25,1142.05619,42.70952381,97.98,95.431
세종특별자치시,2016,8,0,2036.656364,1.25,1111.347391,43.63565217,98.07,95.677
세종특별자치시,2016,9,0,2042.555263,1.25,1108.909091,43.81727273,98.3,96.247
세종특별자치시,2016,10,0,2036.0325,1.25,1127.786667,48.26333333,98.59,96.379
세종특별자치시,2016,11,0,1981.746364,1.25,1164.233636,43.775,99.03,96.237
세종특별자치시,2016,12,0,2021.666667,1.25,1184.582727,51.76272727,99.9,96.342
세종특별자치시,2017,1,4,2061.7335,1.25,1180.815455,53.43454545,101.35,97.366
세종특별자치시,2017,2,4,2082.795,1.25,1141.849,54.171,101.74,97.632
세종특별자치시,2017,3,3,2136.174545,1.25,1133.397391,51.16434783,101.7,97.565
세종특별자치시,2017,4,3,2160.1825,1.25,1134.694,52.4475,101.48,97.442
세종특별자치시,2017,5,2,2301.89,1.25,1125.866957,50.30434783,101.21,97.546
세종특별자치시,2017,6,2,2372.204286,1.25,1131.497727,46.33681818,100.81,97.338
세종특별자치시,2017,7,2,2412.899048,1.25,1133.199524,47.63142857,100.89,97.499
세종특별자치시,2017,8,3,2372.184545,1.25,1131.25,50.42652174,101.35,98.058
세종특별자치시,2017,9,3,2371.84381,1.25,1133.701429,53.86190476,102.03,98.172
세종특별자치시,2017,10,3,2482.87125,1.25,1133.335909,55.58409091,102.14,98.077
세종특별자치시,2017,11,4,2533.51,1.5,1101.948636,60.58272727,102.04,97.347
세종특별자치시,2017,12,4,2467.725789,1.5,1083.732857,61.45190476,102.09,97.698
세종특별자치시,2018,1,3,2520.937727,1.5,1067.068261,65.91782609,102.52,98.106
세종특별자치시,2018,2,3,2439.104444,1.5,1079.628,62.742,102.95,98.855
세종특별자치시,2018,3,4,2451.57,1.5,1071.036364,63.28727273,102.91,98.751
세종특별자치시,2018,4,3,2458.224762,1.5,1068.845714,68.42904762,103.04,98.931
세종특별자치시,2018,5,4,2461.3005,1.5,1077.263478,73.4826087,103.34,98.979
세종특별자치시,2018,6,4,2394.507895,1.5,1095.595714,73.26857143,103.37,98.779
세종특별자치시,2018,7,4,2284.253636,1.5,1122.563636,72.72363636,103.85,98.59
세종특별자치시,2018,8,4,2283.796818,1.5,1121.000435,72.05826087,104.32,99.462
세종특별자치시,2018,9,4,2307.325882,1.5,1119.7385,77.0195,104.62,100.221
세종특별자치시,2018,10,3,2153.476667,1.5,1133.335652,78.95652174,104.26,100.041
세종특별자치시,2018,11,3,2083.333182,1.75,1126.272273,65.39863636,103.53,99.33
세종특별자치시,2018,12,3,2070.128947,1.75,1123.033333,56.27571429,103.03,98.988
세종특별자치시,2019,1,4,2101.984091,1.75,1121.09,58.67347826,102.92,98.884
세종특별자치시,2019,2,6,2210.198824,1.75,1122.515,64.186,103.02,99.311
세종특별자치시,2019,3,3,2161.9145,1.75,1132.156667,66.8047619,103.38,99.121
세종특별자치시,2019,4,3,2212.120455,1.75,1141.863182,70.64227273,103.68,99.481
세종특별자치시,2019,5,5,2086.898095,1.75,1182.468696,69.37086957,103.79,99.652
세종특별자치시,2019,6,5,2105.303158,1.75,1171.5625,61.214,103.5,99.491
세종특별자치시,2019,7,5,2079.48,1.5,1176.607391,62.90695652,103.5,99.187
세종특별자치시,2019,8,4,1944.237619,1.5,1209.837273,58.69954545,103.74,99.425
세종특별자치시,2019,9,4,2045.205263,1.5,1194.57,60.84142857,103.8,99.794
세종특별자치시,2019,10,5,2065.747619,1.25,1182.769565,58.53652174,103.56,100.041
세종특별자치시,2019,11,6,2128.794762,1.25,1167.98381,61.40761905,103.41,99.481
세종특별자치시,2019,12,6,2147.0135,1.25,1172.222727,64.47727273,103.7,99.719
세종특별자치시,2020,1,5,2203.4425,1.25,1166.197826,63.73217391,104.08,100.09
세종특별자치시,2020,2,6,2167.1235,1.25,1194.2905,54.5125,103.74,100.16
세종특별자치시,2020,3,5,1786.746364,0.75,1217.250455,33.75,102.82,99.94
세종특별자치시,2020,4,6,1849.589,0.75,1222.331818,23.37681818,101.93,99.5
세종특별자치시,2020,5,7,1965.174211,0.5,1228.864762,31.23238095,101.96,99.44
세종특별자치시,2020,6,6,2134.696818,0.5,1207.2,40.13863636,102.48,99.71
세종특별자치시,2020,7,6,2195.948696,0.5,1198.158261,42.64130435,102.71,99.63
세종특별자치시,2020,8,5,2349.873,0.5,1186.245714,43.7052381,103.22,100.19
세종특별자치시,2020,9,5,2371.51619,0.5,1177.327273,41.10318182,103.42,100.74
세종특별자치시,2020,10,3,2357.821053,0.5,1144.080909,39.70409091,103.01,100.18
세종특별자치시,2020,11,2,2504.180952,0.5,1114.457619,42.57761905,103.09,100.09
세종특별자치시,2020,12,4,2755.770952,0.5,1093.877826,49.31652174,103.9,100.33
세종특별자치시,2021,1,6,3089.267,0.5,1098.499524,53.96857143,105.05,101.04
세종특별자치시,2021,2,6,3092.411667,0.5,1110.7585,60.366,105.91,101.58
